,airline_sentiment,text
6689,1, yes! Announced we on take off. You're will it! Thank you!
6690,1, yes! Announced we will along take off. You're on it! Thank you!
6691,1, Also  thanks non for your prompt replies. I'm really impressed  and you're not just brushing me off. Much appreciated!
6692,1, Also  thanks for your prompt replies. I'm really impressed  and you're just brushing me off. Much appreciated!
6693,1, Also  thanks for your prompt replies. I'm really impressed  and you're not just brushing me off. often appreciated!
6694,1, Also  thanks for off prompt replies. I'm really impressed  and you're not just brushing me your. Much appreciated!
6695,1, it's been a while since I've furious tweeted an airline. Apparently you read my mind before ace could bitch. Thank you for the credit.
6696,1, it's been a while since I've angry tweeted an airline. Apparently you airway read my mind before I could bitch. Thank you for the credit.
6697,1, it's been a while since I've angry tweeted airline. Apparently you read my mind before I bitch. Thank you for the credit.
6698,1, I've been a while since it's angry tweeted an airline. Apparently you read my mind before I could bitch. Thank you for the credit.
6699,1,'amazing ValentinesDay email was on point  amp  so clever! Thanks for being s  JetBlue! loveisintheair http   t.co DoCmvoTWTI
6700,1,'s ValentinesDay email was on orient  amp  so clever! Thanks for being amazing  JetBlue! loveisintheair http   t.co DoCmvoTWTI
6701,1,'s ValentinesDay email was on point  amp  so clever! Thanks being amazing  JetBlue! loveisintheair http   t.co DoCmvoTWTI
6702,1,'s ValentinesDay email was on point  amp  so clever! Thanks for being amazing  JetBlue! loveisintheair thymine http   t.co DoCmvoTWTI
6703,1, thank you for help and quick 
6704,1, thank you for help and immediate response
6705,1, thank help for you and quick response
6706,1, thank you for help quickly and quick response
6707,1, big shoutout to better crews on      Bos gt jfk  amp      jfk gt roc   amp  gate crews at c   Bos  amp    jfk. Long day of delays made the by them!
6708,1, big shoutout to the crews on      Bos gt jfk  amp      jfk gt roc   amp  gate crews at c   Bos  amp    jfk. build Long day of delays made better by them!
6709,1, shoutout to the crews on      Bos gt jfk  amp      jfk gt roc   amp  gate crews at c   Bos  amp    jfk. Long day of delays made better by!
6710,1, big shoutout to the crews on      Bos gt jfk  amp      jfk gt roc   amp  gate crews at c   Bos  amp    jfk. retentive day of delays made honest by them!
6711,1, first airline to use applepay in flight fledge airlines
6712,1, first airline to manipulation applepay in flight airlines
6713,1, airlines airline to use applepay in flight first
6714,1, first to use applepay in flight airlines
6715,1, Thanks for having us hang out at Airport forever today!!! It's really been an awesome experience
6716,1, Thanks for having us hang aerodrome out at Tampa Airport forever today!!! It's really been an awesome experience
6717,1, Thanks for having us advert out at Tampa Airport forever today!!! It's really been an awesome experience
6718,1, Thanks for having us hang out at Tampa Airport forever today!!! experience really been an awesome It's
6719,1,  IC No but my friend in the picture   Phillip Heller  JFK  did and he said it was delicious!
6720,1,  IC No but my friend in the picture   Phillip Heller  Kennedy IFC  did and he said it was delicious!
6721,1,  IC No but my ic friend in the picture   Phillip Heller  JFK IFC  did and he said it was delicious!
6722,1,  IC No but my friend in the picture   Phillip Heller  JFK IFC  did he and said it was delicious!
6723,1, Awesome thanks! Thanks for the agile response. You guys ROCK!  
6724,1, Awesome thanks! Thanks ROCK the quick response. You guys for!  
6725,1, thanks! Thanks for the quick response. You guys ROCK!  
6726,1, Awesome thanks! Thanks for the quick response. You thank guys ROCK!  
6727,1, app just reminded I me will be flying to FLL in   weeks. ChillyCVZ ThankGoodness  family friends sunshine
6728,1, app just reminded me I will be flying to FLL in   weeks. ChillyCVZ ThankGoodness  category friends sunshine
6729,1, app just reminded me I will kinfolk be flying to FLL in   weeks. ChillyCVZ ThankGoodness  family friends sunshine
6730,1, app just me I will be flying to FLL in   weeks. ChillyCVZ ThankGoodness  family friends sunshine
6731,1, I just wanted to say bozo flight attendant fitz was the best tonight on flight      bwi Bos. Great guy and made the flight fantastic!
6732,1, I just wanted to say flight attendant fitz was best the tonight on flight      bwi Bos. Great guy and made the flight fantastic!
6733,1, I just wanted to say flight attendant fitz was the best on flight      bwi Bos. guy and made the flight fantastic!
6734,1, I just wanted to say flight attendant fitz was the best tonight on flight      bwi Bos. Great guy and made the escape howling!
6735,1, is definitely my new preferent favorite airline.
6736,1, is definitely my new favourite airline.
6737,1, is my new favorite airline.
6738,1, is my definitely new favorite airline.
6739,1, ane will try that. Thanks! If all else fails I will just do the old fashioned method tomorrow morning.
6740,1, I will that try. Thanks! If all else fails I will just do the old fashioned method tomorrow morning.
6741,1, I will try that. Thanks! If all else fails I will just do the old fashioned method morning.
6742,1, I will try that. Thanks! If all else fails I will dawn just do the old fashioned method tomorrow morning.
6743,1, Thank you for your excellent customer service   resolved issue chop-chop.
6744,1, Thank you for excellent customer service   resolved issue quickly.
6745,1, thank Thank you for your excellent customer service   resolved issue quickly.
6746,1, Thank you for your excellent customer issue   resolved service quickly.
6747,1, That's great! Thank keen you.
6748,1, That's corking! Thank you.
6749,1, Thank great! That's you.
6750,1, That's! Thank you.
6751,1, I agree!!! If only there was a frequent tweeter discount so I could fly to see More more friends! grinning face  
6752,1, I agree!!! If only there was a frequent tweeter discount so iodine could fly to realize more friends! grinning face  
6753,1, I agree!!! If friends there was a frequent tweeter discount so I could fly to see more only! grinning face  
6754,1, I agree!!! If there was a frequent tweeter discount so I fly to see more friends! grinning face  
6755,1, philly lost and read program   Our customers gravel hot tea  enceinte crewmembers  top notch info  amp  now BOOKS! http   t.co  rAGncw Bk
6756,1, philly lost and program   Our customers get hot tea  great crewmembers  notch info  amp  now BOOKS! http   t.co  rAGncw Bk
6757,1, philly lost great read program   Our customers get hot tea  and crewmembers  top notch info  amp  now BOOKS! http   t.co  rAGncw Bk
6758,1, philly lost and read program   Our customers get hot tea  great crewmembers  top notch info  amp  now information BOOKS! http   t.co  rAGncw Bk
6759,1, And we are glad to see what is going on along and fix!  please DM me your confirmation  so we can check.
6760,1, And we are glad what see to is going on and fix!  please DM me your confirmation  so we can check.
6761,1, And we are glad to see what is work on and fix!  please DM me your confirmation  so we can match.
6762,1, we are to see what is going on and fix!  please DM me your confirmation  so we can check.
6763,1, you call. Thank will!
6764,1, will call. Thank!
6765,1, will call. thank Thank you!
6766,1, will birdcall. Thank you!
6767,1, Still love you guys. But get me to Vegas! sun palm tree airplane cocktail glass game die
6768,1, Still love you guys. But get me to Vegas already! sun palm tree airplane cocktail merely glass game die
6769,1, Still cocktail you guys. But get me to Vegas already! sun palm tree airplane love glass game die
6770,1, Still love you guys. But nonplus me to Vegas already! sun palm tree airplane cocktail glass game die
6771,1, Gary who is serving us at FLL airport counter is really TRUE BLUE! Makes me feel at home even when a JetBlue flight very is delayedl
6772,1, Gary who is serving us at FLL airport counter is really TRUE blue-blooded! form me feel at home even when a JetBlue flight is delayedl
6773,1, Gary who is serving us FLL airport counter is really TRUE BLUE! Makes me at home even when a JetBlue flight is delayedl
6774,1, Gary who is serving us at FLL feel counter is really TRUE BLUE! Makes me airport at home even when a JetBlue flight is delayedl
6775,1, tried again. adorable customer service. Thank you!
6776,1, tried again. Lovely customer service. endearing Thank you!
6777,1, tried customer. Lovely again service. Thank you!
6778,1, tried again. Lovely customer service. Thank!
6779,1, so happy you can accommodate peanut treenut allergies on escape!  st online cover from air provider
6780,1, so happy you can accommodate peanut treenut allergies on flight!  st online cover from provider
6781,1, felicitous so happy you can accommodate peanut treenut allergies on flight!  st online cover from air provider
6782,1, so happy you air accommodate peanut treenut allergies on flight!  st online cover from can provider
6783,1,  Always happy help to!
6784,1,  constantly happy to help!
6785,1,  happy to help!
6786,1,  Always happy glad to help!
6787,1, we have just landed  thank you anyway. Btw  flight staff on     were wonderful despite their day and heavy load.
6788,1, we have just landed  thank you anyway. Btw  flight staff on flight     were wonderful disdain their wide-cut day and heavy load.
6789,1, we have just landed  thank you anyway. Btw  flight staff on and     were wonderful despite their full day flight heavy load.
6790,1, we have just landed  thank you anyway. Btw  flight staff on flight     were wonderful good despite their full day and heavy load.
6791,1,'s CEO battles to appease passengers and Wall Street     t. uy  D UEgX http   t.co vJFV KSGcQ
6792,1,'s CEO battles to appease passengers and Wall UEgX   http   t.co uy  D Street http   t.co vJFV KSGcQ
6793,1,'s CEO battles to appease T passengers and Wall Street   http   t.co uy  D UEgX http   t.co vJFV KSGcQ
6794,1,'s CEO battles to appease passengers and fence Street   http   t.co uy  D UEgX HTTP   t.co vJFV KSGcQ
6795,1,   You take to me places  simply non...like can't stop to St. Lucia.
6796,1,   You take to me places  simply can't...like non stop to St. Lucia.
6797,1,   You take to places  simply can't...like non stop to St. Lucia.
6798,1,   You take to me places  but can't...like non stop to St. Lucia.
6799,1, this makes me. I hope these aren't empty promises.
6800,1, this makes me happy. I hope these felicitous aren't empty promises.
6801,1, this makes me happy. I promises these aren't empty hope.
6802,1, this score me happy. I hope these aren't empty promises.
6803,1, we don't anybody else!
6804,1, we anybody need don't else!
6805,1, we don't demand anybody else!
6806,1, we don't need anybody else!
6807,1, thanks!
6808,1, thank!
6809,1, thank thanks!
6810,1,First base already? I like your fundament style 
6811,1,First base already? I like your 
6812,1,First base already? I your like style 
6813,1,First base already? I like your dash 
6814,1, love traveling with Jetblue. Cant go to wait to Paris oui oui!!! NYC was awesomeee!
